canonical_smiles,MW,logP,TPSA,HBD,HBA,QED,BBB_heuristic,Lipinski_pass,PAINS_count,has_charged_center,has_reactive_group,murcko_scaffold,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits,PAINS_penalty,composite,polypharm_bonus,anti_target_penalty,final_score
COc1ccc2c(c1)Oc1nc(N)ncc1-c1c(cnc3cnccc13)CC2,371.40000000000015,3.568500000000001,96.04,1,7,0.5462464374050655,0.75,1,0,0,0,c1ccc2c(c1)CCc1cnc3cnccc3c1-c1cncnc1O2,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7888739312215196,0.0,0.1,0.6888739312215196
CC(=O)Nc1ccc2[nH]c(-c3ccc(C)cc3)c3c(=O)ncnc-3c2c1,344.3740000000001,3.356720000000001,87.74,2,4,0.5459004679377139,1.0,1,0,0,0,O=c1ncnc2c3ccccc3[nH]c(-c3ccccc3)c1-2,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.863770140381314,0.0,0.1,0.7637701403813141
Nc1nc(=O)c2nc(CC=Cc3ccccc3F)n(Cc3cccc(F)c3)c2[nH]1,393.3970000000001,3.284200000000002,89.59,2,4,0.5445359655849291,1.0,1,0,0,0,O=c1nc[nH]c2c1nc(CC=Cc1ccccc1)n2Cc1ccccc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8633607896754787,0.0,0.1,0.7633607896754787
Nc1cccc2c1C(=O)c1cccc3cc(cnc13)OCCCCCCCCO2,390.4830000000004,5.159800000000005,74.44000000000001,1,5,0.536761737508926,0.75,0,1,0,0,O=C1c2ccccc2OCCCCCCCCOc2cnc3c1cccc3c2,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.2,0.5460285212526778,0.0,0.1,0.4460285212526778
NC1=CN(c2ccccc2-c2ccccc2)c2ncncc2-c2ccccc21,362.4360000000001,5.219400000000004,55.04,1,4,0.5311064165825421,0.75,0,0,0,0,C1=CN(c2ccccc2-c2ccccc2)c2ncncc2-c2ccccc21,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.5843319249747626,0.0,0.1,0.48433192497476263
c1cncc([C@@H]2CCc3ccccc3N2c2ncnc3ccccc23)c1,338.4140000000001,4.850400000000004,41.910000000000004,0,4,0.5238042685768723,0.75,1,0,0,0,c1cncc(C2CCc3ccccc3N2c2ncnc3ccccc23)c1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7821412805730616,0.0,0.1,0.6821412805730617
Nc1nnc(-c2ccccc2OCc2ccccc2)c(Nc2ccccc2)n1,369.42800000000005,4.443400000000002,85.95,2,6,0.5223740360900073,1.0,1,0,0,0,c1ccc(COc2ccccc2-c2nncnc2Nc2ccccc2)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8567122108270022,0.0,0.1,0.7567122108270022
CN1CC2c3cc4cccc5c4c(c3[C@H]([C@H](OP(=O)(O)O)C(N)=O)O[C@@H]2C1=O)C=N5,431.3410000000001,0.8625000000000003,151.75,3,6,0.5183106887935075,0.5,1,0,0,0,O=C1NCC2c3cc4cccc5c4c(c3COC12)C=N5,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7054932066380522,0.0,0.1,0.6054932066380522
FC(F)(F)c1cccc(C[C@@H](Cc2ccccc2)c2ccccc2)c1,340.38800000000003,6.274400000000005,0.0,0,0,0.5130084043222308,0.75,0,0,0,0,c1ccc(CC(Cc2ccccc2)c2ccccc2)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.5789025212966692,0.0,0.1,0.4789025212966692
Nc1nc(-c2ccco2)nc(-c2cnn(-c3ccccc3)c2-c2ccccc2)n1,380.41100000000006,4.233500000000003,95.64999999999999,1,6,0.5011016828073754,0.75,1,0,0,0,c1ccc(-c2c(-c3ncnc(-c4ccco4)n3)cnn2-c2ccccc2)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7753305048422126,0.0,0.1,0.6753305048422126
OC1=C(c2ccccc2)N(Cc2ccc3cccc(-c4cccnc4)c3c2)CCN1,393.49000000000007,5.1913000000000045,48.39,2,4,0.5008467672106198,0.75,0,0,0,0,C1=C(c2ccccc2)N(Cc2ccc3cccc(-c4cccnc4)c3c2)CCN1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.5752540301631859,0.0,0.1,0.4752540301631859
CCn1cc(NNC(=O)c2cc(Oc3ccccc3)ccn2)c2ncccc21,373.4160000000001,4.000400000000003,81.07000000000001,2,5,0.49941575057004745,1.0,1,0,0,0,O=C(NNc1c[nH]c2cccnc12)c1cc(Oc2ccccc2)ccn1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8498247251710143,0.0,0.1,0.7498247251710143
Nc1ncc2c(NCc3ccccc3)ccc(C(=O)Nc3ccccc3)c2n1,369.42800000000005,4.076400000000002,92.92999999999999,3,5,0.4929048720969802,0.75,1,0,0,0,O=C(Nc1ccccc1)c1ccc(NCc2ccccc2)c2cncnc12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7728714616290939,0.0,0.1,0.672871461629094
CC(=O)NCCCNc1c(C(=O)O)ccc(-c2ccccc2)c1-c1ccccc1,388.4670000000001,4.656900000000003,78.43,3,3,0.4906731153146063,0.75,1,0,0,0,c1ccc(-c2ccccc2-c2ccccc2)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7722019345943818,0.0,0.1,0.6722019345943818
O=C(O)c1ccc2c(c1)c1c(c3ccccc32)CCN(Cc2ccccc2)CC1,381.47500000000014,5.292000000000004,40.54,1,2,0.4901817813959166,0.75,0,0,0,0,c1ccc(CN2CCc3c(c4ccccc4c4ccccc34)CC2)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.572054534418775,0.0,0.1,0.472054534418775
c1ccc2nc(Nc3cccc4nc5ccccc5nc34)ncc2c1,323.3590000000001,4.469800000000003,63.59,1,5,0.4855963189034569,1.0,1,0,0,0,c1ccc2nc(Nc3cccc4nc5ccccc5nc34)ncc2c1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.845678895671037,0.0,0.1,0.7456788956710371
C[C@H](C=C(O)CNc1nc(=O)c2nc3ccc[nH]cc3n12)c1ccccc1,361.4050000000001,3.228300000000001,95.31,3,5,0.4744602043698318,0.75,1,0,0,0,O=c1nc(NCC=CCc2ccccc2)n2c1nc1ccc[nH]cc12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7673380613109495,0.0,0.1,0.6673380613109495
CCn1c(=O)c2c(c3ccccc3c1=O)-c1cccc3nccc-2c13,326.3550000000001,3.577200000000002,51.96,0,3,0.47301109327977686,1.0,1,0,0,0,O=c1[nH]c(=O)c2ccccc2c2c1-c1ccnc3cccc-2c13,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.841903327983933,0.0,0.1,0.741903327983933
CC(=O)N[C@H](c1cnon1)[C@@H](Nc1nc(C)cc(-c2ccccc2)n1)c1ccccc1,414.4690000000001,3.8656200000000025,105.83000000000001,2,7,0.472809990720104,0.75,1,0,0,0,c1ccc(-c2ccnc(NC(Cc3cnon3)c3ccccc3)n2)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7668429972160311,0.0,0.1,0.6668429972160311
Cc1cc2c(O)c(O)c(CNCCc3ccc4ccccc4n3)ccc-2n1,359.42900000000003,3.786520000000002,78.27,3,5,0.47268231181560877,1.0,1,0,0,0,c1ccc2nc(CCNCc3ccc4ccnc-4cc3)ccc2c1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8418046935446826,0.0,0.1,0.7418046935446826
Cc1nn(CNCc2ccccc2)c2[nH+]c3ccc(C)[n+]4c3c(c12)-c1ccccc1-4,393.4940000000002,3.6248400000000016,47.870000000000005,1,2,0.4651560953076735,1.0,1,0,1,0,c1ccc(CNCn2ncc3c4c5c(ccc[n+]5-c5ccccc5-4)[nH+]c32)cc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.839546828592302,0.0,0.1,0.739546828592302
O=C(O)[C@H](OP(=O)(O)O)[C@@H](C(=O)O)c1cccc2ccccc3ncc1c23,391.27200000000016,2.1186999999999996,154.25,4,5,0.46249027373035445,0.5,1,0,0,0,c1ccc2cnc3ccccc(c1)c23,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.6887470821191064,0.0,0.1,0.5887470821191064
N[C@@H]1C(=O)[C@@H](N2CC([N+](=O)O)=NC(=O)C2O)O[C@H](c2cccc3ccccc23)[C@H]1O,415.3820000000001,-0.7782999999999973,165.75999999999996,4,8,0.4603291156587235,0.25,1,0,1,0,O=C1CN(C2OC(c3cccc4ccccc34)CCC2=O)CC=N1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.6130987346976171,0.0,0.1,0.5130987346976171
Cc1cccc2c(C(=O)N(C)C)c3c(nc12)-c1cccc2nccc-3c12,339.3980000000001,4.440620000000003,46.09,0,3,0.45344020956680575,1.0,1,0,0,0,c1ccc2nc3c(cc2c1)-c1ccnc2cccc-3c12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8360320628700417,0.0,0.1,0.7360320628700417
Cc1onc(NCc2cnccn2)c1C(=O)NC=COc1cnc2ccccc2c1,402.41400000000016,3.2133200000000013,115.06,2,8,0.45293368704744236,0.75,1,0,0,0,O=C(NC=COc1cnc2ccccc2c1)c1conc1NCc1cnccn1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7608801061142327,0.0,0.1,0.6608801061142328
NC(=O)c1cn2c(n1)-c1ccccc1[C@@H]1O[C@@H]2[C@H](O)CO[P@@](=O)(O)O[P@@](=O)(O)O1,447.2330000000002,0.8014999999999999,192.65999999999997,4,9,0.4519351105860905,0.25,1,0,0,0,O=[PH]1OCCC2OC(O[PH](=O)O1)c1ccccc1-c1nccn12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.6105805331758272,0.0,0.1,0.5105805331758272
Nc1nc2c(ncn2[C@@H]2C[C@H]3O[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]3O2)c(=O)[nH]1,409.1880000000001,-0.3779000000000005,201.10999999999996,4,10,0.44555096010229733,0.25,1,0,0,0,O=c1[nH]cnc2c1ncn2C1CC2O[PH](=O)O[PH](=O)OCC2O1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.6086652880306892,0.0,0.1,0.5086652880306892
Nc1ccccc1C[C@@H]1C(=O)N2C(=O)[C@H](N)C[C@@H]2[C@H]1c1cccc2c(=O)nc[nH]c12,403.4420000000001,0.9162000000000001,135.17000000000002,3,6,0.4394965695830788,0.5,1,0,0,0,O=C1CCC2C(c3cccc4c(=O)nc[nH]c34)C(Cc3ccccc3)C(=O)N12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.6818489708749237,0.0,0.1,0.5818489708749237
C[C@H](CNCc1ccccc1)[P@@](=O)(O)[C@H](Nc1ccccc1)c1ccccc1,394.45500000000004,5.246000000000004,61.36,3,3,0.43415896296070855,0.75,0,0,0,0,O=[PH](CCNCc1ccccc1)C(Nc1ccccc1)c1ccccc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.5552476888882125,0.0,0.1,0.45524768888821254
CN(CCOCC=O)c1cccc(-c2c(Cc3cccnc3N)c(=O)ncn2C)c1,407.4740000000001,1.6669999999999994,103.34,1,7,0.4249851624999636,0.75,1,0,0,1,O=c1nc[nH]c(-c2ccccc2)c1Cc1cccnc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7524955487499891,0.0,0.1,0.6524955487499892
O=P(O)(O)O[P@@](=O)(O)O[C@H]1[C@H]2C[C@](O)(O[C@H]2c2cnc3ccccc3c2)[C@H]1O,433.24600000000015,0.9703999999999997,175.86999999999998,5,8,0.4247911104167798,0.25,1,0,0,0,c1ccc2ncc(C3OC4CCC3C4)cc2c1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.6024373331250339,0.0,0.1,0.5024373331250339
O=C(Cn1cnc2ccccc21)NN=Cc1cccc(Cc2ccco2)c1,358.4010000000001,3.370400000000002,72.42,1,4,0.4242062794168214,1.0,1,0,0,0,O=C(Cn1cnc2ccccc21)NN=Cc1cccc(Cc2ccco2)c1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8272618838250463,0.0,0.1,0.7272618838250463
C1=CN(c2ccnc(Cc3ccccc3)n2)c2cccc(-c3ccccc3)c2N=C1,388.4740000000001,6.1021000000000045,41.38,0,4,0.4239413714094663,0.75,0,0,0,0,C1=CN(c2ccnc(Cc3ccccc3)n2)c2cccc(-c3ccccc3)c2N=C1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.55218241142284,0.0,0.1,0.45218241142284
Cc1c2c(c3cc(C(=O)n4c(N)nc5cccnc5c4=O)cn13)=[S+]C=C2,362.39400000000006,1.66001,95.28,1,5,0.41038557230889905,0.75,1,0,1,0,O=C(c1cc2c3c(cn2c1)C=C[S+]=3)n1cnc2cccnc2c1=O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.7481156716926696,0.0,0.1,0.6481156716926696
O=C1NCCCOc2c([nH]c3ccccc23)C(c2ccccc2)=CNc2ccccc21,409.4890000000001,5.181500000000003,66.14999999999999,3,3,0.40574000661812837,0.75,0,0,0,0,O=C1NCCCOc2c([nH]c3ccccc23)C(c2ccccc2)=CNc2ccccc21,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.5467220019854384,0.0,0.1,0.44672200198543843
O=C(c1cccc2ccccc12)[C@H]1c2ccccc2-c2ncnc3c2=[N+]1C(=O)N=3,377.38300000000015,2.478700000000001,75.28999999999999,0,4,0.39729979736011745,1.0,1,0,1,0,O=C(c1cccc2ccccc12)C1c2ccccc2-c2ncnc3c2=[N+]1C(=O)N=3,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0,0.0,0.8191899392080353,0.0,0.1,0.7191899392080353
Clc1ccc2c(n1)NC(NC1CCCc3c(nc4ccncnc3-4)C1)C2,366.8560000000001,2.8561000000000005,75.62,2,6,0.5362610085882995,1.0,1,0,0,0,c1cnc2c(c1)CC(NC1CCCc3c(nc4ccncnc3-4)C1)N2,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8608783025764899,0.0,0.0,0.8608783025764899
COc1ccc(CCNNC2CCCC3C(=O)CCCC3C2N)cc1,345.4870000000001,2.1971,76.38,3,5,0.544234268859071,1.0,1,0,0,0,O=C1CCCC2CC(NNCCc3ccccc3)CCCC12,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8632702806577213,0.0,0.0,0.8632702806577213
ClC1CCCC2NC(CNC3CCN(c4cccnc4)C3)NCC12,349.9100000000001,1.5448999999999993,52.22,3,5,0.7199889261747704,1.0,1,0,0,0,c1cncc(N2CCC(NCC3NCC4CCCCC4N3)C2)c1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.9159966778524311,0.0,0.0,0.9159966778524311
O=C1CCC=NC2CC3N[N+](Nc4ccc(=O)[nH]c4)=CCCC3C12,328.39600000000013,0.8904999999999996,89.35999999999999,3,5,0.7035475718290886,0.75,1,0,1,0,O=C1CCC=NC2CC3N[N+](Nc4ccc(=O)[nH]c4)=CCCC3C12,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8360642715487265,0.0,0.0,0.8360642715487265
CC1OC2C=C(Nc3cc4c(F)cccc4c4ccc(C(=O)O)nc34)CC2C1=O,392.3860000000002,3.897400000000003,88.52000000000001,2,5,0.6575607671013128,1.0,1,0,0,0,O=C1COC2C=C(Nc3cc4ccccc4c4cccnc34)CC12,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8972682301303938,0.0,0.0,0.8972682301303938
CC1CCC(O)C2OC2C2(C1)CC1Cc3ccccc3OC1=C2O,328.408,3.3457000000000017,62.22,2,4,0.7171017310960327,1.0,1,0,0,0,C1=C2Oc3ccccc3CC2CC12CCCCCC1OC12,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.9151305193288097,0.0,0.0,0.9151305193288097
CC1CCCC(=CCNN2Cc3nccn4c3c(c3cc(N)ccc34)C2)C1=O,375.47600000000017,3.205400000000001,75.66,2,5,0.5430687621886152,1.0,1,0,0,0,O=C1CCCCC1=CCNN1Cc2nccn3c2c(c2ccccc23)C1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8629206286565845,0.0,0.0,0.8629206286565845
Cc1cccc2c1[nH+]cn2C(O)=NCC1CC=C2C(C=C3C=CNC=N3)CCC21,388.4950000000001,3.5275200000000018,76.05,2,3,0.47943889562709874,1.0,1,0,1,0,C1=CC(=CC2CCC3C2=CCC3CN=Cn2c[nH+]c3ccccc32)N=CN1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8438316686881295,0.0,0.0,0.8438316686881295
OC12C3=CCCC1CC1CC(C=[N+]=Nc4ccccn4)CC(=NN3)C12,336.4190000000001,2.4746000000000006,83.97,2,5,0.4942414182734298,1.0,1,1,1,0,C(=[N+]=Nc1ccccn1)C1CC2=NNC3=CCCC4CC(C1)C2C34,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.2,0.8082724254820289,0.0,0.0,0.8082724254820289
Oc1ccc(CN2N=C(c3ccc(O)cc3)Nc3ccccc32)cc1,331.3750000000001,3.891700000000002,68.09,3,5,0.6809325453818323,1.0,1,1,0,0,c1ccc(CN2N=C(c3ccccc3)Nc3ccccc32)cc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.2,0.8642797636145497,0.0,0.0,0.8642797636145497
OC1CCC(Cl)CCC1=Cc1nnc(-c2ccc(N3CCCC3)[nH+]c2)[nH]1,374.8960000000002,2.8117,79.18,2,4,0.6391886816131945,1.0,1,0,1,0,C(=C1CCCCCC1)c1nnc(-c2ccc(N3CCCC3)[nH+]c2)[nH]1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8917566044839582,0.0,0.0,0.8917566044839582
O=C(Nc1cccc(Cl)c1)NC(C[n+]1ccccc1)C1=[N+]2C=NN=C2N=C1,381.82700000000006,1.6685999999999999,85.10000000000001,2,4,0.7583785660283996,1.0,1,0,1,0,O=C(Nc1ccccc1)NC(C[n+]1ccccc1)C1=[N+]2C=NN=C2N=C1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.9275135698085197,0.0,0.0,0.9275135698085197
O=C1CC2C(OC(O)NCCc3ccccc3)NC3=CCCCC1C32,342.43900000000014,1.9296999999999993,70.59,3,5,0.6893217222306881,1.0,1,0,0,0,O=C1CC2C(OCNCCc3ccccc3)NC3=CCCCC1C32,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.9067965166692065,0.0,0.0,0.9067965166692065
O=Cc1cccc(CN(c2nc3c([nH]2)-c2ccc(Cl)cc2C3)c2ccnc[nH+]2)c1,402.8650000000001,3.994200000000003,76.02000000000001,1,4,0.4507671350586536,1.0,1,0,1,1,c1ccc(CN(c2nc3c([nH]2)-c2ccccc2C3)c2ccnc[nH+]2)cc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8352301405175961,0.0,0.0,0.8352301405175961
O=C(O)c1cc([N+]#Cc2cccnc2)c2c(c1)N[N+](=Cc1ccccc1)C2,356.3850000000001,3.7646000000000015,69.59,2,3,0.6860801921744941,1.0,1,0,1,0,C(#[N+]c1cccc2c1C[N+](=Cc1ccccc1)N2)c1cccnc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.9058240576523482,0.0,0.0,0.9058240576523482
OCC1CC2ON3CC(OCc4ccccc4)C4CC(O)C1C2C43,331.4120000000001,1.1951999999999994,62.16000000000001,2,5,0.8679302720625728,0.75,1,0,0,0,c1ccc(COC2CN3OC4CCC5CCC2C3C54)cc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8853790816187719,0.0,0.0,0.8853790816187719
O=C(NC1CCC(C=CCC=Nc2ncccn2)CC1)[n+]1cccc2c1CCN2,391.4990000000002,3.197400000000001,83.15,2,5,0.46578042407010073,1.0,1,1,1,0,O=C(NC1CCC(C=CCC=Nc2ncccn2)CC1)[n+]1cccc2c1CCN2,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.2,0.7997341272210302,0.0,0.0,0.7997341272210302
O=C1C(O)=N[N+](=Cc2ccccc2)N1c1ccccc1OCC(O)c1ccccc1,402.4300000000002,3.0637000000000016,85.37,2,4,0.620835884819759,1.0,1,0,1,0,O=C1C=N[N+](=Cc2ccccc2)N1c1ccccc1OCCc1ccccc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8862507654459277,0.0,0.0,0.8862507654459277
C=C1CC([N+]#[N+]c2ccc3nc(C)nc-3cc2)CC2OC(=O)C(O)C12,338.3670000000001,2.8048200000000003,81.03,1,5,0.4537374778086684,1.0,1,0,1,0,C=C1CC([N+]#[N+]c2ccc3ncnc-3cc2)CC2OC(=O)CC12,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8361212433426004,0.0,0.0,0.8361212433426004
CC(=O)C1C(c2cccc(CCC(=O)O)c2)N=C2C(=O)CC3CCCC1C23,367.44500000000016,3.410000000000002,83.80000000000001,1,4,0.8642772872494274,1.0,1,0,0,0,O=C1CC2CCCC3CC(c4ccccc4)N=C1C23,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.9592831861748281,0.0,0.0,0.9592831861748281
O=C(CN(C(=O)c1ncc[nH]1)c1ccccc1)Oc1ccc(Cl)cc1,355.78100000000006,3.315500000000001,75.29,1,4,0.562443432388289,1.0,1,0,0,0,O=C(CN(C(=O)c1ncc[nH]1)c1ccccc1)Oc1ccccc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8687330297164866,0.0,0.0,0.8687330297164866
CC12CCC3C(C(O)C4CC4OC=C[n+]4ccccc4)OCC(C31)C1(O)CC21,384.49600000000015,1.9804000000000002,62.80000000000001,2,4,0.6020036432736067,1.0,1,0,1,0,C(=C[n+]1ccccc1)OC1CC1CC1OCC2C3CC3C3CCC1C32,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.880601092982082,0.0,0.0,0.880601092982082
Cc1cc(CNC(=O)C=CC(=O)c2ccccc2)c(Oc2ccccc2)nn1,373.4120000000001,3.632620000000002,81.18,1,5,0.5051532710916861,1.0,1,0,0,0,O=C(C=CC(=O)c1ccccc1)NCc1ccnnc1Oc1ccccc1,['rock2_activator_alphaC'],['ROCK2'],1,1.0,0.0,0.0,0.0,0.8515459813275057,0.0,0.0,0.8515459813275057
Cc1nc2nc3ccccc3nc3c-2c1[C@@H](N1CCCCCC1)C(=O)N(C)C3,375.4760000000002,3.3271200000000016,62.220000000000006,0,5,0.6528414728648888,1.0,1,0,0,0,O=C1NCc2nc3ccccc3nc3ncc(c2-3)C1N1CCCCCC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8958524418594667,0.0,0.0,0.8958524418594667
CN(C(=O)c1cc2c3c(cnc2s1)CCCCC=N3)c1ccc(-c2ccc(C(=O)O)cc2)cc1,469.56600000000014,6.366800000000006,82.86,1,5,0.37657549076102487,0.5,0,0,0,0,O=C(Nc1ccc(-c2ccccc2)cc1)c1cc2c3c(cnc2s1)CCCCC=N3,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.46297264722830744,0.0,0.0,0.46297264722830744
CC(=NNC(=O)N1CCCNCC1)NC(=O)NCc1ccc2ccn(C)c2c1,385.4720000000001,1.3158000000000003,102.79000000000002,4,4,0.36392352824558266,0.25,1,0,0,0,O=C(NC=NNC(=O)N1CCCNCC1)NCc1ccc2cc[nH]c2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5841770584736747,0.0,0.0,0.5841770584736747
CNC(=O)CCc1ccc(Oc2cccc(CCCCCCC(C)C)c2)cc1,381.5600000000002,6.306500000000007,38.33,1,2,0.43771766821371905,0.75,0,0,0,0,c1ccc(Oc2ccccc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5563153004641157,0.0,0.0,0.5563153004641157
Cc1cc(CC(=O)Nc2nc3c(s2)CCCC3)ccc1NC(=O)[C@@H](O)C(C)C,401.53200000000004,3.466920000000002,91.32000000000001,3,5,0.6911731150615312,0.75,1,0,0,0,O=C(Cc1ccccc1)Nc1nc2c(s1)CCCC2,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8323519345184593,0.0,0.0,0.8323519345184593
Cc1ccc(-n2cc(O)c3c4c(-c5ccccc5)nccc4ccc32)cc1,350.4210000000001,5.859720000000006,38.05,1,2,0.4329039770822706,0.75,0,0,0,0,c1ccc(-c2nccc3ccc4c(ccn4-c4ccccc4)c23)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.5548711931246813,0.0,0.0,0.5548711931246813
CCOC(=O)[C@@H](C)Oc1[nH+]c2c(C)cc(C)c3c2n1-c1ccc(N)cc1N3,367.4290000000001,3.031040000000001,92.65,2,5,0.4271703789334779,0.75,1,0,1,0,c1ccc2c(c1)Nc1cccc3[nH+]cn-2c13,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7531511136800433,0.0,0.0,0.7531511136800433
Cc1cc(C)cc(N[C@H](C)CC(=O)N2CCCN(c3ccccc3-c3ncc[nH]3)CC2)c1,431.5840000000001,4.622940000000003,64.26,2,4,0.5976266126859452,0.75,1,0,0,0,O=C(CCNc1ccccc1)N1CCCN(c2ccccc2-c2ncc[nH]2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.8042879838057835,0.0,0.0,0.8042879838057835
CC(C)COc1ccc2[nH+]c(-c3cc[n+](Cc4ccccc4)cc3)n3cccc3c2c1,409.5330000000001,4.944200000000005,31.66,0,1,0.36545268637047595,0.75,1,0,1,0,c1ccc(C[n+]2ccc(-c3[nH+]c4ccccc4c4cccn34)cc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0,0.0,0.7346358059111429,0.0,0.0,0.7346358059111429
